teryt;okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
260000;4;02;PO;ZOCH ANDRZEJ FRANCISZEK;568;0.51;6.73;N;M
260000;4;03;PO;GIL ANETA PAULINA;490;0.44;5.81;N;M
260000;4;04;PO;PODESEK STEFAN LUDWIK;910;0.81;10.78;N;M
260000;4;05;PO;ZIELIŃSKI MICHAŁ JERZY;213;0.19;2.52;N;M
260000;4;06;PO;SZEWCZYK-KORAL AGATA DOROTA;246;0.22;2.91;N;M
260000;4;07;PO;PAJDA PIOTR JAN;571;0.51;6.77;N;M
260000;4;08;PO;KRZAK DOROTA BARBARA;581;0.52;6.88;N;M
260000;4;09;PO;GREBER DOROTA RENATA;134;0.12;1.59;N;M
260000;4;10;PO;KWAS MARCIN;362;0.32;4.29;N;M
260000;4;11;PO;GÓRA KAMIL ŁUKASZ;167;0.15;1.98;N;M
260000;4;12;PO;POPOWICZ GRZEGORZ ALEKSANDER;106;0.09;1.26;N;M
260000;4;13;PO;SZCZYPIÓR BOŻENA;362;0.32;4.29;N;M
260000;4;14;PO;SIOJA WIESŁAW WOJCIECH;635;0.57;7.52;N;M
260000;4;01;PSL;JARUBAS ADAM SEBASTIAN;37871;33.82;51.54;T;M
260000;4;02;PSL;DZIUBEK GRZEGORZ ARTUR;7951;7.10;10.82;T;M
260000;4;03;PSL;KOWALCZYK TADEUSZ JÓZEF;4846;4.33;6.59;T;M
260000;4;04;PSL;DZIEKAN KRZYSZTOF;2848;2.54;3.88;N;M
260000;4;05;PSL;WYPYCH BOGUSŁAWA BOŻENA;3015;2.69;4.10;T;M
260000;4;06;PSL;SAS MIECZYSŁAW;5865;5.24;7.98;T;M
260000;4;07;PSL;OLEJNIK MAŁGORZATA DOROTA;971;0.87;1.32;N;M
260000;4;08;PSL;OCHENDUSZKA TERESA;2156;1.93;2.93;N;M
260000;4;09;PSL;WAWRZYŁA LESZEK JAROSŁAW;3223;2.88;4.39;T;M
260000;4;10;PSL;RÓWNICKI WŁADYSŁAW KRYSPIAN;875;0.78;1.19;N;M
260000;4;11;PSL;KWAPISZ LEOPOLD JAN;1254;1.12;1.71;N;M
260000;4;12;PSL;WYCZYŃSKI STEFAN;873;0.78;1.19;N;M
260000;4;13;PSL;ORMIAŃSKA HALINA STANISŁAWA;408;0.36;0.56;N;M
260000;4;14;PSL;GOLIK ANNA ZOFIA;1324;1.18;1.80;N;M
260000;4;01;PiS;DORYWALSKI BARTŁOMIEJ;6032;5.39;29.93;T;M
260000;4;02;PiS;MIODOWICZ MAŁGORZATA MARIA;2167;1.94;10.75;N;M
260000;4;03;PiS;BOGUSŁAWSKI MAREK PAWEŁ;2684;2.40;13.32;N;M
260000;4;04;PiS;KONIUSZ KRZYSZTOF JAN;2582;2.31;12.81;N;M
260000;4;05;PiS;NAWROT JANUSZ;1395;1.25;6.92;N;M
260000;4;06;PiS;SKRZYPEK RYSZARD PIOTR;394;0.35;1.95;N;M
260000;4;07;PiS;IDZIK KRYSTYNA;1259;1.12;6.25;N;M
260000;4;08;PiS;PIETRASZEK KRYSTYNA ANNA;378;0.34;1.88;N;M
260000;4;09;PiS;PRZĘZAK ELŻBIETA IWONA;390;0.35;1.94;N;M
260000;4;10;PiS;OSAJDA ADAM PAWEŁ;389;0.35;1.93;N;M
260000;4;11;PiS;STOLARSKA STANISŁAWA;751;0.67;3.73;N;M
260000;4;12;PiS;FREJOWSKI MARIAN ZYGMUNT;690;0.62;3.42;N;M
260000;4;13;PiS;KUBICKA BERNARDA ROMANA;296;0.26;1.47;N;M
260000;4;14;PiS;KWAS WIKTOR STANISŁAW;747;0.67;3.71;N;M
260000;4;01;SLD;ROMANOWSKA IRENA ANNA;1572;1.40;29.62;N;M
260000;4;02;SLD;KOZERA ŁUKASZ ADAM;1477;1.32;27.83;N;M
260000;4;03;SLD;KUŁAGA ZENON KAZIMIERZ;583;0.52;10.99;N;M
260000;4;04;SLD;BERNY PRZEMYSŁAW LUDWIK;155;0.14;2.92;N;M
260000;4;05;SLD;GRUDZIEŃ MICHAŁ DANIEL;307;0.27;5.78;N;M
260000;4;06;SLD;DYNIA ANNA;181;0.16;3.41;N;M
260000;4;07;SLD;KWAŚNIEWSKI ANTONI;151;0.13;2.85;N;M
260000;4;08;SLD;MALICKA AGNIESZKA MONIKA;148;0.13;2.79;N;M
260000;4;09;SLD;PAPAJ ANDRZEJ JAN;113;0.10;2.13;N;M
260000;4;10;SLD;PIOTROWSKA ANNA KAROLINA;170;0.15;3.20;N;M
260000;4;11;SLD;GŁOMBIŃSKI JANUSZ;106;0.09;2.00;N;M
260000;4;12;SLD;WIECZOREK MARTA BOŻENA;161;0.14;3.03;N;M
260000;4;13;SLD;ĆWIKŁA DANUTA TERESA;80;0.07;1.51;N;M
260000;4;14;SLD;KRAWIEC-MAGNOLFI IWONA BOŻENA;103;0.09;1.94;N;M
280000;1;01;PO;WASILEWSKA Anna;12117;13.23;43.45;T;K
280000;1;02;PO;POLITEWICZ Tadeusz;4756;5.19;17.05;T;M
280000;1;03;PO;BURCZYK Irena;2514;2.74;9.01;N;K
280000;1;04;PO;WROCHNA Artur Zenon;1544;1.69;5.54;N;M
280000;1;05;PO;KRÓLIK Iwona Maria;734;0.80;2.63;N;K
280000;1;06;PO;SZANTER Tadeusz;572;0.62;2.05;N;M
280000;1;07;PO;PASTUSZENKO Jolanta;693;0.76;2.49;N;K
280000;1;08;PO;CZABRYCKI Zbigniew Paweł;585;0.64;2.10;N;M
280000;1;09;PO;JASIŃSKI Kazimierz Krzysztof;654;0.71;2.35;N;M
280000;1;10;PO;FELSKA Karolina Małgorzata;1670;1.82;5.99;N;K
280000;1;11;PO;PARFINOWICZ Antoni;562;0.61;2.02;N;M
280000;1;12;PO;JAKUBIAK Beata Izabela;1486;1.62;5.33;N;K
280000;1;01;PSL;PASŁAWSKA Urszula Stefania;12625;13.78;47.00;T;K
280000;1;02;PSL;LICZNERSKA Grażyna Zyta;1881;2.05;7.00;N;K
280000;1;03;PSL;BĄKOWSKA Maria Anna;1090;1.19;4.06;N;K
280000;1;04;PSL;KUROWSKA Lucyna;937;1.02;3.49;N;K
280000;1;05;PSL;KARDAHS Norbert Józef;880;0.96;3.28;N;M
280000;1;06;PSL;FRANUSZ Barbara;454;0.50;1.69;N;K
280000;1;07;PSL;JUSZCZYŃSKI Marian;801;0.87;2.98;N;M
280000;1;08;PSL;KOŚCIŃSKA Joanna;1039;1.13;3.87;N;K
280000;1;09;PSL;SZTER Marek Andrzej;1942;2.12;7.23;N;M
280000;1;10;PSL;ZIÓŁKOWSKI Mieczysław Wiesław;1003;1.10;3.73;N;M
280000;1;11;PSL;TRZASKOWSKI Stanisław Grzegorz;2328;2.54;8.67;T;M
280000;1;12;PSL;PROCYK Zenon Władysław;1879;2.05;7.00;N;M
280000;1;01;PiS;CHOJECKI Artur Henryk;5966;6.51;33.73;T;M
280000;1;02;PiS;ULEWICZ Bożenna;3811;4.16;21.55;N;K
280000;1;03;PiS;CHAZBIJEWICZ Selim;1392;1.52;7.87;N;M
280000;1;04;PiS;URBANOWICZ Konrad;746;0.81;4.22;N;M
280000;1;05;PiS;ZAPOROWSKA Ewa Maria;610;0.67;3.45;N;K
280000;1;06;PiS;ADAMAS Jacek;583;0.64;3.30;N;M
280000;1;07;PiS;BUKOWSKA Beata Anna;1002;1.09;5.67;N;K
280000;1;08;PiS;GORCZYCA Beata Barbara;752;0.82;4.25;N;K
280000;1;09;PiS;PŁOSKA Agnieszka;1014;1.11;5.73;N;K
280000;1;10;PiS;MAJCHRZAK Andrzej Józef;393;0.43;2.22;N;M
280000;1;11;PiS;SMOLEC Ireneusz;360;0.39;2.04;N;M
280000;1;12;PiS;WOJCIECHOWSKI Michał Jerzy;1056;1.15;5.97;N;M
280000;1;01;SLD;KULASEK Marcin Robert;2466;2.69;26.52;T;M
280000;1;02;SLD;FALEJ Monika Walentyna;1429;1.56;15.37;N;K
280000;1;03;SLD;ASZKIEŁOWICZ Mieczysław;1065;1.16;11.46;N;M
280000;1;04;SLD;CIESIELSKA-JASIŃSKA Dagmara Karolina;353;0.39;3.80;N;K
280000;1;05;SLD;LEWANDOWSKI Janusz Bogdan;562;0.61;6.04;N;M
280000;1;06;SLD;ŁAPIŃSKA Krystyna Nina;398;0.43;4.28;N;K
280000;1;07;SLD;CHODORSKA Bogusława;297;0.32;3.19;N;K
280000;1;08;SLD;GONTARSKI Sebastian;175;0.19;1.88;N;M
280000;1;09;SLD;LEWICKI Marian;192;0.21;2.07;N;M
280000;1;10;SLD;PIOTROWSKA Anna Elżbieta;415;0.45;4.46;N;K
280000;1;11;SLD;STUDENNA Anna Krystyna;253;0.28;2.72;N;K
280000;1;12;SLD;NALAZEK Ireneusz Mariusz;1692;1.85;18.20;N;M
280000;2;01;PO;HORDEJUK Bernadeta Justyna;5128;5.59;28.51;T;K
280000;2;02;PO;SZADZIEWICZ Wojciech;5078;5.54;28.23;N;M
280000;2;03;PO;GOŚLICKI Wiktor Aleksander;1538;1.68;8.55;N;M
280000;2;04;PO;RYMARSKA-PSZENNA Maria Bernadeta;525;0.57;2.92;N;K
280000;2;05;PO;WODARA Mirosław;632;0.69;3.51;N;M
280000;2;06;PO;SZCZAWIŃSKI Dariusz Zdzisław;768;0.84;4.27;N;M
280000;2;07;PO;EWERTOWSKA Urszula Teresa;963;1.05;5.35;N;K
280000;2;08;PO;WILCZYŃSKI Wincenty;300;0.33;1.67;N;M
280000;2;09;PO;ZIENKIEWICZ Halina Ewa;730;0.80;4.06;N;K
280000;2;10;PO;DUDEK Roman;852;0.93;4.74;N;M
280000;2;11;PO;SZCZEPKOWSKA Sandra Ewa;632;0.69;3.51;N;K
280000;2;12;PO;PETERLEJTNER Ryszard Leon;839;0.91;4.66;N;M
280000;2;01;PSL;BRZEZIN Gustaw Marek;10814;11.79;22.97;T;M
280000;2;02;PSL;SZULC Jolanta Elżbieta;5359;5.84;11.39;T;K
280000;2;03;PSL;NOWAKOWSKA Teresa;3784;4.13;8.04;T;K
280000;2;04;PSL;KORŻYŃSKA Jolanta;763;0.83;1.62;N;K
280000;2;05;PSL;TUROWSKI Piotr;1299;1.42;2.76;N;M
280000;2;06;PSL;DERESZEWSKI Wojciech;3434;3.74;7.30;N;M
280000;2;07;PSL;PIOTROWICZ Dariusz Wojciech;1917;2.09;4.07;N;M
280000;2;08;PSL;SERWOTKA Lech Janusz;1456;1.59;3.09;N;M
280000;2;09;PSL;MARCHLEWICZ Anna Beata;1215;1.32;2.58;N;K
280000;2;10;PSL;GAPSKA Marzena Maria;2172;2.37;4.61;N;K
280000;2;11;PSL;ROGOWSKI Jan;2786;3.04;5.92;N;M
280000;2;12;PSL;ŻUCHOWSKI Piotr;12070;13.16;25.64;T;M
280000;2;01;PiS;DZIKI Józef;4953;5.40;36.49;T;M
280000;2;02;PiS;ROCHNOWSKA Renata Maria;1603;1.75;11.81;N;K
280000;2;03;PiS;URBAN Anna Marlena;1696;1.85;12.49;N;K
280000;2;04;PiS;POŹNIAK Tadeusz Janusz;365;0.40;2.69;N;M
280000;2;05;PiS;SAMSEL Andrzej;964;1.05;7.10;N;M
280000;2;06;PiS;GONTARZ Wojciech;492;0.54;3.62;N;M
280000;2;07;PiS;KOŁECKA Maria;810;0.88;5.97;N;K
280000;2;08;PiS;KAMIŃSKA Krystyna;949;1.03;6.99;N;K
280000;2;09;PiS;SIECZCZYŃSKI Krzysztof;358;0.39;2.64;N;M
280000;2;10;PiS;KAŹMIERSKI Krzysztof;427;0.47;3.15;N;M
280000;2;11;PiS;RZEPECKA Luba Dorota;182;0.20;1.34;N;K
280000;2;12;PiS;RUDNICKA Aleksandra Helena;776;0.85;5.72;N;K
280000;2;01;SLD;ANTOCHOWSKI Jan Józef;2181;2.38;32.48;N;M
280000;2;02;SLD;MAŁECKI Kazimierz;586;0.64;8.73;N;M
280000;2;03;SLD;EMERLA-MARCZAK Bożenna Maria;310;0.34;4.62;N;K
280000;2;04;SLD;FALKOWSKA Milena;717;0.78;10.68;N;K
280000;2;05;SLD;NOWAK Gabriela Walentyna;249;0.27;3.71;N;K
280000;2;06;SLD;KIERS-WASYLOW Joanna Anna;190;0.21;2.83;N;K
280000;2;07;SLD;GAJEWSKI Marek Piotr;418;0.46;6.22;N;M
280000;2;08;SLD;JASZCZYK Joanna Elżbieta;207;0.23;3.08;N;K
280000;2;09;SLD;KARBOWSKI Edward Wacław;383;0.42;5.70;N;M
280000;2;10;SLD;JEDLIŃSKI Ryszard Ksawery;100;0.11;1.49;N;M
280000;2;11;SLD;KŁODNICKA Grażyna;354;0.39;5.27;N;K
280000;2;12;SLD;WOŹNIAK Marcin Jerzy;1020;1.11;15.19;N;M
280000;3;01;PO;PROTAS Jacek;16757;18.17;53.27;T;M
280000;3;02;PO;ZAKRZEWSKA Urszula Joanna;1734;1.88;5.51;N;K
280000;3;03;PO;JEZIERSKI Sławomir Kazimierz;1982;2.15;6.30;T;M
280000;3;04;PO;PIETRZAK Zbigniew Janusz;2037;2.21;6.48;T;M
280000;3;05;PO;KRÓL Jadwiga;1919;2.08;6.10;N;K
280000;3;06;PO;MILEWSKI Tadeusz;490;0.53;1.56;N;M
280000;3;07;PO;JAKIELSKA Katarzyna Anna;506;0.55;1.61;N;K
280000;3;08;PO;ŚNIECIKOWSKI Wiesław Grzegorz;1358;1.47;4.32;N;M
280000;3;09;PO;BADYDA Krystyna Helena;530;0.57;1.68;N;K
280000;3;10;PO;PIETRZYKOWSKI Oliwier Daniel;340;0.37;1.08;N;M
280000;3;11;PO;KORWEL Jadwiga;671;0.73;2.13;N;K
280000;3;12;PO;KORZENIEWSKA Maria;803;0.87;2.55;N;K
280000;3;13;PO;KARWECKA Agnieszka Małgorzata;659;0.71;2.09;N;K
280000;3;14;PO;HAWRYLEC Dariusz;1671;1.81;5.31;N;M
280000;3;01;PSL;BOBEK Jan;7411;8.04;31.93;T;M
280000;3;02;PSL;PAŃCZUK Stanisława;1380;1.50;5.95;N;K
280000;3;03;PSL;ZAMOJCIN Józef Antoni;1844;2.00;7.94;N;M
280000;3;04;PSL;KOZIOŁ Małgorzata Krystyna;1850;2.01;7.97;T;K
280000;3;05;PSL;ŚWINIARSKI Tomasz;1534;1.66;6.61;N;M
280000;3;06;PSL;STANKIEWICZ Iza;1419;1.54;6.11;N;K
280000;3;07;PSL;DUKIEL Łukasz Florian;387;0.42;1.67;N;M
280000;3;08;PSL;STECHNACZ-BUŚKO Halina;731;0.79;3.15;N;K
280000;3;09;PSL;WINIEWSKA-KOWAL Beata Magdalena;492;0.53;2.12;N;K
280000;3;10;PSL;ŁAWRYNOWICZ Wojciech Mikołaj;1260;1.37;5.43;N;M
280000;3;11;PSL;KANCLERZ-SZULC Edyta Anna;849;0.92;3.66;N;K
280000;3;12;PSL;BARANIAK Władysława;742;0.80;3.20;N;K
280000;3;13;PSL;ZABŁOCKI Wojciech;1784;1.93;7.69;N;M
280000;3;14;PSL;JASINA Stanisław Czesław;1527;1.66;6.58;N;M
280000;3;01;PiS;SADOWSKI Sławomir;7053;7.65;33.60;T;M
280000;3;02;PiS;SZLIWIŃSKI Paweł;1506;1.63;7.17;N;M
280000;3;03;PiS;ŻOCHOWSKI Krzysztof;1391;1.51;6.63;N;M
280000;3;04;PiS;WROŃSKA Anna Weronika;1374;1.49;6.55;N;K
280000;3;05;PiS;OŁDAKOWSKI Adam;4344;4.71;20.69;T;M
280000;3;06;PiS;PUKIN Edward;429;0.47;2.04;N;M
280000;3;07;PiS;KUHN Henryk Bruno;317;0.34;1.51;N;M
280000;3;08;PiS;MROCZKOWSKA Iwona Teresa;404;0.44;1.92;N;K
280000;3;09;PiS;OSTOLSKA Małgorzata;293;0.32;1.40;N;K
280000;3;10;PiS;PIETRUCZUK Piotr Janusz;317;0.34;1.51;N;M
280000;3;11;PiS;HANKUS Katarzyna Anna;922;1.00;4.39;N;K
280000;3;12;PiS;NECIO Jerzy;953;1.03;4.54;N;M
280000;3;13;PiS;GOŁĘBIEWSKA Ewa Jolanta;744;0.81;3.54;N;K
280000;3;14;PiS;KRAJEWSKA Magdalena Małgorzata;944;1.02;4.50;N;K
280000;3;01;SLD;MAŃKUT Władysław;3796;4.12;43.26;N;M
280000;3;02;SLD;MAZURKIEWICZ Edwarda Michalina;370;0.40;4.22;N;K
280000;3;03;SLD;ALEKSIEJCZUK Bogdan;367;0.40;4.18;N;M
280000;3;04;SLD;DALAK Zbigniew;651;0.71;7.42;N;M
280000;3;05;SLD;WALENTYNOWICZ Jan;542;0.59;6.18;N;M
280000;3;06;SLD;OCHRIN-IWANOWSKA Eugenia Irena;212;0.23;2.42;N;K
280000;3;07;SLD;GIERMAK Paweł Grzegorz;128;0.14;1.46;N;M
280000;3;08;SLD;HORYD Bożena;249;0.27;2.84;N;K
280000;3;09;SLD;DOBRENKO Zbigniew;110;0.12;1.25;N;M
280000;3;10;SLD;ZAJĄC Agnieszka Ewa;598;0.65;6.82;N;K
280000;3;11;SLD;GUTOWSKA Katarzyna Stefania;272;0.29;3.10;N;K
280000;3;12;SLD;LEWANDOWSKA Justyna;527;0.57;6.01;N;K
280000;3;13;SLD;BARTOSZEWSKI Tadeusz;174;0.19;1.98;N;M
280000;3;14;SLD;JAKUBOWSKA Beata;778;0.84;8.87;N;K
280000;4;01;PO;SŁOMA Jarosław Marek;8877;13.38;45.47;T;M
280000;4;02;PO;KOCH Eugeniusz Kazimierz;3172;4.78;16.25;T;M
280000;4;03;PO;PACZKOWSKA Wioletta;1758;2.65;9.01;N;K
280000;4;04;PO;DENEKA Wolodymyr;682;1.03;3.49;N;M
280000;4;05;PO;ŁANGOWSKA Maria;648;0.98;3.32;N;K
280000;4;06;PO;SUPRANOWICZ Marzenna Jolanta;723;1.09;3.70;N;K
280000;4;07;PO;CHOCIAN Iwona;509;0.77;2.61;N;K
280000;4;08;PO;BIELECKA Alicja;874;1.32;4.48;N;K
280000;4;09;PO;JANUSZEWSKI Janusz Tomasz;772;1.16;3.95;N;M
280000;4;10;PO;CIBORSKI Tadeusz;1507;2.27;7.72;N;M
280000;4;01;PSL;KAWCZYŃSKI Ryszard Marek;4712;7.10;21.77;T;M
280000;4;02;PSL;ADAMCZYK Edward Jan;4262;6.43;19.70;T;M
280000;4;03;PSL;STANKIEWICZ Aneta Jolanta;1888;2.85;8.72;N;K
280000;4;04;PSL;KARKOSIŃSKI Stanisław Marek;516;0.78;2.38;N;M
280000;4;05;PSL;KACZOROWSKA-DOŁOWY Magdalena Anna;968;1.46;4.47;N;K
280000;4;06;PSL;STADNICKA Ewa;1945;2.93;8.99;N;K
280000;4;07;PSL;ZOUNER Zenon Michał;1221;1.84;5.64;N;M
280000;4;08;PSL;SIDOROWICZ Anna;1400;2.11;6.47;N;K
280000;4;09;PSL;MRÓZ Katarzyna;2692;4.06;12.44;N;K
280000;4;10;PSL;BERNATOWICZ Robert;2036;3.07;9.41;N;M
280000;4;01;PiS;KOSSAKOWSKI Wojciech;5995;9.04;47.37;T;M
280000;4;02;PiS;KRAJEWSKA Teresa;2159;3.26;17.06;N;K
280000;4;03;PiS;MICKIEWICZ Mateusz Jan;1410;2.13;11.14;N;M
280000;4;04;PiS;KAZIMIERCZUK Marcin;177;0.27;1.40;N;M
280000;4;05;PiS;KOCHANOWSKA Monika;764;1.15;6.04;N;K
280000;4;06;PiS;SZKIREL Izabela;352;0.53;2.78;N;K
280000;4;07;PiS;BARANOWSKA Danuta;561;0.85;4.43;N;K
280000;4;08;PiS;BIWOJNO Bożena;157;0.24;1.24;N;K
280000;4;09;PiS;MATUSZEWSKI Szymon;262;0.40;2.07;N;M
280000;4;10;PiS;NOWACKI Piotr;820;1.24;6.48;N;M
280000;4;01;SLD;PIETRZAK Wiesław Michał;2591;3.91;43.31;N;M
280000;4;02;SLD;JELSKA Krystyna;696;1.05;11.63;N;K
280000;4;03;SLD;PIWNICKI Paweł;259;0.39;4.33;N;M
280000;4;04;SLD;BATEN Grzegorz Jan;555;0.84;9.28;N;M
280000;4;05;SLD;DOŻYNKO Wioletta;295;0.44;4.93;N;K
280000;4;06;SLD;LESZCZYŃSKI Bogusław Ryszard;269;0.41;4.50;N;M
280000;4;07;SLD;STRENKOWSKA Małgorzata Karolina;241;0.36;4.03;N;K
280000;4;08;SLD;GIERAK Angelika;154;0.23;2.57;N;K
280000;4;09;SLD;GUBERSKI Mirosław Witold;348;0.52;5.82;N;M
280000;4;10;SLD;TOŁWIŃSKI Stanisław;575;0.87;9.61;N;M
280000;5;01;PO;OSIECKI Julian;4278;4.90;22.99;T;M
280000;5;02;PO;KALINOWSKI Bogdan Tomasz;1813;2.07;9.74;N;M
280000;5;03;PO;PIOTROWSKA Jolanta;3605;4.13;19.37;N;K
280000;5;04;PO;JAKUBOWSKI Piotr Zbigniew;1126;1.29;6.05;N;M
280000;5;05;PO;GOTOWICZ Halina;1337;1.53;7.18;N;K
280000;5;06;PO;WIEJAK Piotr;1477;1.69;7.94;N;M
280000;5;07;PO;KOŁAKOWSKA Alicja;938;1.07;5.04;N;K
280000;5;08;PO;PŁATEK Magdalena;697;0.80;3.75;N;K
280000;5;09;PO;KROM Jacek;1072;1.23;5.76;N;M
280000;5;10;PO;KAŚKIEWICZ Jolanta Krystyna;212;0.24;1.14;N;K
280000;5;11;PO;KOWALSKI Mirosław Stanisław;760;0.87;4.08;N;M
280000;5;12;PO;CHMIELIŃSKI Igor;1295;1.48;6.96;N;M
280000;5;01;PSL;JASKULSKA Sylwia Monika;10388;11.89;25.62;T;K
280000;5;02;PSL;PIWOWARCZYK Marcin Marian;3353;3.84;8.27;T;M
280000;5;03;PSL;ŚLĄSKA-ZYŚK Wioletta;8772;10.04;21.63;T;K
280000;5;04;PSL;BUŁAJEWSKI Stanisław;3315;3.79;8.18;T;M
280000;5;05;PSL;STAJUDA Ewa;1894;2.17;4.67;N;K
280000;5;06;PSL;KACZYŃSKI Tomasz;1355;1.55;3.34;N;M
280000;5;07;PSL;GIEDZIUSZEWICZ Bożena Maria;1096;1.25;2.70;N;K
280000;5;08;PSL;ZAKRZEWSKA Marianna;1836;2.10;4.53;N;K
280000;5;09;PSL;CHODAKOWSKI Ryszard Wojciech;1471;1.68;3.63;N;M
280000;5;10;PSL;SKARZYŃSKI Marek;2248;2.57;5.54;N;M
280000;5;11;PSL;JANKOWSKI Jacek;1822;2.09;4.49;N;M
280000;5;12;PSL;RZĄP Zygmunt;2998;3.43;7.39;N;M
280000;5;01;PiS;KOZŁOWSKI Patryk;4743;5.43;29.63;T;M
280000;5;02;PiS;WOROBIEJ Szczepan;1058;1.21;6.61;N;M
280000;5;03;PiS;ZADROGA Andrzej;2845;3.26;17.78;N;M
280000;5;04;PiS;GOSIEWSKI Jerzy Antoni;2443;2.80;15.26;N;M
280000;5;05;PiS;OLBRYŚ Iwona Barbara;1447;1.66;9.04;N;K
280000;5;06;PiS;KRYSIUK Bożenna Halina;526;0.60;3.29;N;K
280000;5;07;PiS;ULATOWSKA Katarzyna Anna;605;0.69;3.78;N;K
280000;5;08;PiS;KROPIELNICKI Marek;233;0.27;1.46;N;M
280000;5;09;PiS;MANOWIECKA Dominika Danuta;168;0.19;1.05;N;K
280000;5;10;PiS;MURACH Agnieszka;613;0.70;3.83;N;K
280000;5;11;PiS;FURMANIAK Eugeniusz;260;0.30;1.62;N;M
280000;5;12;PiS;DOMIAN Marcin;1064;1.22;6.65;N;M
280000;5;01;SLD;KOWALSKI Wiesław Stanisław;1251;1.43;21.90;N;M
280000;5;02;SLD;MIERZEJEWSKI Leszek;605;0.69;10.59;N;M
280000;5;03;SLD;GUTOWSKA Ewa;866;0.99;15.16;N;K
280000;5;04;SLD;KOŁAKOWSKI Andrzej Czesław;1040;1.19;18.20;N;M
280000;5;05;SLD;DROZDOWSKA Katarzyna;176;0.20;3.08;N;K
280000;5;06;SLD;LORENZ Anna;428;0.49;7.49;N;K
280000;5;07;SLD;KORYTKO Grażyna Barbara;160;0.18;2.80;N;K
280000;5;08;SLD;ZIELIŃSKI Dawid;207;0.24;3.62;N;M
280000;5;09;SLD;ALEKSIEWICZ Małgorzata Dorota;138;0.16;2.42;N;K
280000;5;10;SLD;HERTER Marlena;274;0.31;4.80;N;K
280000;5;11;SLD;ŁYDZIŃSKA Małgorzata;199;0.23;3.48;N;K
280000;5;12;SLD;WITKOWSKI Grzegorz Franciszek;369;0.42;6.46;N;M
300000;1;01;PO;WOJTASIAK Leszek Jan;17232;11.76;33.38;T;M
300000;1;02;PO;SOKOŁOWSKA Tatiana Marta;11808;8.06;22.88;T;K
300000;1;03;PO;WITUSKI Maciej Maria;6941;4.74;13.45;T;M
300000;1;04;PO;ZAWIEJA Jan Henryk;2927;2.00;5.67;N;M
300000;1;05;PO;LACHOR-ADAMSKA Justyna;2914;1.99;5.65;N;K
300000;1;06;PO;SKÓRA Roman Ryszard;581;0.40;1.13;N;M
300000;1;07;PO;GUTORSKA Agata Hanna;2117;1.44;4.10;N;K
300000;1;08;PO;DŁUGA Ilona;1371;0.94;2.66;N;K
300000;1;09;PO;GIEDROJĆ Rafał Paweł;1185;0.81;2.30;N;M
300000;1;10;PO;POŁEĆ Matylda Anna;835;0.57;1.62;N;K
300000;1;11;PO;SZELĄG Hanna;2035;1.39;3.94;N;K
300000;1;12;PO;KRÓLCZYK Bartosz;1672;1.14;3.24;N;M
300000;1;01;PSL;PACIA Przemysław Jan;2922;1.99;34.84;N;M
300000;1;02;PSL;BĄCZKOWSKI Dariusz;502;0.34;5.99;N;M
300000;1;03;PSL;MROCZEK Izabela Jadwiga;830;0.57;9.90;N;K
300000;1;04;PSL;KACZMAREK Andrzej;793;0.54;9.46;N;M
300000;1;05;PSL;CZESZEWSKA Barbara Teresa;392;0.27;4.67;N;K
300000;1;06;PSL;SOKALSKI Janusz Eugeniusz;215;0.15;2.56;N;M
300000;1;07;PSL;KONIECZNA Elżbieta Barbara;694;0.47;8.27;N;K
300000;1;08;PSL;GAJ Renata;496;0.34;5.91;N;K
300000;1;09;PSL;TOMCZAK Przemysław Marek;757;0.52;9.03;N;M
300000;1;10;PSL;MACIEJEWSKI Mirosław Paweł;193;0.13;2.30;N;M
300000;1;11;PSL;RĘBARZ Katarzyna Bogumiła;215;0.15;2.56;N;K
300000;1;12;PSL;DOBRZENIECKI Przemysław Paweł;378;0.26;4.51;N;M
300000;1;01;PiS;HOFFMANN Zbigniew Grzegorz;12513;8.54;37.09;T;M
300000;1;02;PiS;CZERWIŃSKI Zbigniew;9487;6.47;28.12;N;M
300000;1;03;PiS;JACYNA-ONYSZKIEWICZ Zbigniew Maria;4194;2.86;12.43;N;M
300000;1;04;PiS;KUCHARSKI Dariusz Piotr;1277;0.87;3.79;N;M
300000;1;05;PiS;BROKL-STOLARCZYK Barbara Katarzyna;576;0.39;1.71;N;K
300000;1;06;PiS;JURGA Grzegorz Jan;1685;1.15;4.99;N;M
300000;1;07;PiS;WYCISK Włodzimierz Jerzy;236;0.16;0.70;N;M
300000;1;08;PiS;BRZOZOWSKA Iwona Anna;1255;0.86;3.72;N;K
300000;1;09;PiS;ZABŁOCKI Stanisław Jan;287;0.20;0.85;N;M
300000;1;10;PiS;CIOSEK Ewa Małgorzata;747;0.51;2.21;N;K
300000;1;11;PiS;LIMINOWICZ Katarzyna;686;0.47;2.03;N;K
300000;1;12;PiS;KODYM-SULANOWSKA Magdalena Maria;791;0.54;2.34;N;K
300000;1;01;SLD;WITKOWSKI Waldemar Włodzimierz;9097;6.21;48.85;T;M
300000;1;02;SLD;DYLEWSKA-ŚWIATOWIAK Izabela;3673;2.51;19.72;N;K
300000;1;03;SLD;ZALEWSKI Bogusław Paweł;706;0.48;3.79;N;M
